Scheme Code;Scheme Name;ISIN Div Payout/ISIN Growth;ISIN Div Reinvestment;Net Asset Value;Repurchase Price;Sale Price;Date

Open Ended Schemes ( Equity Scheme - Multi Cap Fund )


Motilal Oswal Mutual Fund
147797;Motilal Oswal Nifty Next 50 Index Fund - Regular plan - Growth;INF247L01AD9;;9.3150;;;17-Jul-2020
147797;Motilal Oswal Nifty Next 50 Index Fund - Regular plan - Growth;INF247L01AD9;;9.3673;;;20-Jul-2020
147797;Motilal Oswal Nifty Next 50 Index Fund - Regular plan - Growth;INF247L01AD9;;9.3825;;;21-Jul-2020
147797;Motilal Oswal Nifty Next 50 Index Fund - Regular plan - Growth;INF247L01AD9;;9.3313;;;22-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.1322;;;01-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.2096;;;02-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.2344;;;03-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.3786;;;06-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.4425;;;07-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.4166;;;08-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.4942;;;09-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.4631;;;10-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.4625;;;13-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.3401;;;14-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.3336;;;15-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.3276;;;16-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.4494;;;17-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.5372;;;20-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.5716;;;21-Jul-2020
147624;Motilal Oswal Nifty Smallcap 250 Index - Regular Plan;INF247L01924;;9.5565;;;22-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.1812;;;01-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.2592;;;02-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.2842;;;03-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.4297;;;06-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.4942;;;07-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.4684;;;08-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.5465;;;09-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.5154;;;10-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.5154;;;13-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.3924;;;14-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.3860;;;15-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.3801;;;16-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.5029;;;17-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.5916;;;20-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.6264;;;21-Jul-2020
147623;Motilal Oswal Nifty Smallcap 250 Index Fund- Direct Plan;INF247L01932;;9.6113;;;22-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;10.6392;;;01-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;10.5737;;;02-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;10.6126;;;03-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;10.6025;;;06-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;10.8031;;;07-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;10.7092;;;08-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;10.7859;;;09-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;10.7619;;;10-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;10.8675;;;13-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;10.7929;;;14-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;10.9017;;;15-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;11.0047;;;16-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;10.9344;;;17-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;10.9343;;;20-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;11.0077;;;21-Jul-2020
148381;Motilal Oswal S&P 500 Index Fund - Direct Plan Growth;INF247L01AG2;;11.0177;;;22-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.6259;;;01-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.5604;;;02-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.5990;;;03-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.5882;;;06-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.7884;;;07-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.6944;;;08-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.7708;;;09-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.7467;;;10-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.8514;;;13-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.7768;;;14-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.8852;;;15-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.9878;;;16-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.9174;;;17-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.9167;;;20-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.9898;;;21-Jul-2020
148382;Motilal Oswal S&P 500 Index Fund - Regular Plan Growth;INF247L01AH0;;10.9995;;;22-Jul-2020

Open Ended Schemes ( Other Scheme - Other  ETFs )


Motilal Oswal Mutual Fund
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;102.0379;;;01-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;103.2695;;;02-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;103.8114;;;03-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;105.3346;;;06-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;105.6845;;;07-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;104.7722;;;08-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;105.9021;;;09-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;105.4614;;;10-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;105.8051;;;13-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;103.9072;;;14-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;104.0125;;;15-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;105.2128;;;16-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;106.7843;;;17-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;107.9545;;;20-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;109.3155;;;21-Jul-2020
113069;Motilal Oswal M50 ETF (MOFM50);INF247L01536;;109.0273;;;22-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;15.5342;;;01-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;15.7163;;;02-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;15.8186;;;03-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;16.0865;;;06-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;16.1565;;;07-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;16.0954;;;08-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;16.1578;;;09-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;16.0434;;;10-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;16.0049;;;13-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;15.8389;;;14-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;15.7336;;;15-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;15.8226;;;16-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;16.0419;;;17-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;16.1942;;;20-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;16.2094;;;21-Jul-2020
114456;Motilal Oswal Midcap 100 ETF (MOFM100);INF247L01023;;16.2315;;;22-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;750.0655;;;01-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;759.0757;;;02-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;755.1753;;;03-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;754.6869;;;06-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;773.0493;;;07-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;769.9219;;;08-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;781.8620;;;09-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;787.8707;;;10-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;796.4047;;;13-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;778.8935;;;14-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;787.3374;;;15-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;785.7255;;;16-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;780.7641;;;17-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;779.9369;;;20-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;800.1736;;;21-Jul-2020
114984;Motilal Oswal Nasdaq 100 ETF (MOFN100);INF247L01031;;790.2135;;;22-Jul-2020

Open Ended Schemes ( Other Scheme - FoF Domestic )


Motilal Oswal Mutual Fund
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;16.3032;;;01-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;16.4411;;;02-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;16.4812;;;03-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;16.5814;;;06-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;16.7357;;;07-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;16.7053;;;08-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;16.9588;;;09-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;17.0792;;;10-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;17.3308;;;13-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;17.0502;;;14-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;17.1158;;;15-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;16.8829;;;16-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;17.0590;;;17-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;16.9727;;;20-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;17.4444;;;21-Jul-2020
145552;Motilal Oswal Nasdaq 100 Fund of Fund- Direct Plan Growth;INF247L01718;;17.1252;;;22-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;16.2000;;;01-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;16.3368;;;02-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;16.3765;;;03-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;16.4755;;;06-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;16.6286;;;07-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;16.5983;;;08-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;16.8499;;;09-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;16.9694;;;10-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;17.2188;;;13-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;16.9398;;;14-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;17.0048;;;15-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;16.7733;;;16-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;16.9480;;;17-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;16.8617;;;20-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;17.3301;;;21-Jul-2020
145551;Motilal Oswal Nasdaq 100 Fund of Fund- Regular Plan Growth;INF247L01700;;17.0129;;;22-Jul-2020
